<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SBER,60,20181205,140000,196.0200000,1933660
SBER,60,20181205,150000,196.1500000,2103410
SBER,60,20181205,160000,195.3900000,3974250
SBER,60,20181205,170000,195.9800000,3601750
SBER,60,20181205,180000,196.0000000,5882920
SBER,60,20181206,100000,193.8000000,7636780
SBER,60,20181206,110000,191.6000000,14312920
SBER,60,20181206,120000,190.4200000,10874000
SBER,60,20181206,130000,191.5000000,7038580
SBER,60,20181206,140000,191.9700000,4771230
SBER,60,20181206,150000,191.2500000,2090850
SBER,60,20181206,160000,192.0700000,5720670
SBER,60,20181206,170000,192.2100000,6865980
SBER,60,20181206,180000,192.1900000,5094790
SBER,60,20181207,100000,193.5300000,6230000
SBER,60,20181207,110000,194.4900000,7005120
SBER,60,20181207,120000,193.0200000,5532450
SBER,60,20181207,130000,193.0700000,2882440
SBER,60,20181207,140000,192.2200000,3477240
SBER,60,20181207,150000,192.5500000,4616600
SBER,60,20181207,160000,195.1800000,14296550
SBER,60,20181207,170000,195.6400000,13101070
SBER,60,20181207,180000,195.0100000,6793580
SBER,60,20181210,100000,193.1100000,7523290
SBER,60,20181210,110000,191.7000000,9808420
SBER,60,20181210,120000,191.1200000,7944180
SBER,60,20181210,130000,191.9000000,7380120
SBER,60,20181210,140000,191.9500000,3562260
SBER,60,20181210,150000,193.2900000,7369360
SBER,60,20181210,160000,193.3100000,6120060
SBER,60,20181210,170000,192.0000000,6464420
SBER,60,20181210,180000,191.8000000,5385740
SBER,60,20181211,100000,191.0900000,6631340
SBER,60,20181211,110000,190.4600000,10312500
SBER,60,20181211,120000,191.1600000,4783910
SBER,60,20181211,130000,191.3100000,4257160
SBER,60,20181211,140000,192.5200000,7061890
SBER,60,20181211,150000,192.3800000,3529290
SBER,60,20181211,160000,193.0000000,5274030
SBER,60,20181211,170000,193.1500000,6472660
SBER,60,20181211,180000,192.5700000,6462610
SBER,60,20181212,100000,191.9000000,10041880
SBER,60,20181212,110000,191.8500000,4983220
SBER,60,20181212,120000,192.6000000,5820260
SBER,60,20181212,130000,192.7000000,3321090
SBER,60,20181212,140000,191.7500000,5335680
SBER,60,20181212,150000,191.8400000,3155690
SBER,60,20181212,160000,191.5000000,4397380
SBER,60,20181212,170000,191.2100000,5607730
SBER,60,20181212,180000,190.4500000,8254330
SBER,60,20181213,100000,189.4000000,9172760
SBER,60,20181213,110000,190.5200000,6303300
SBER,60,20181213,120000,189.9300000,3282400
SBER,60,20181213,130000,190.6600000,2157050
SBER,60,20181213,140000,190.1100000,5244070
SBER,60,20181213,150000,189.9000000,2802750
SBER,60,20181213,160000,189.7000000,3895130
SBER,60,20181213,170000,189.9500000,3608070
SBER,60,20181213,180000,189.1700000,6959930
SBER,60,20181214,100000,187.5000000,10986020
SBER,60,20181214,110000,185.3800000,16679530
SBER,60,20181214,120000,185.2600000,5970660
SBER,60,20181214,130000,185.2000000,7369930
SBER,60,20181214,140000,184.6700000,4612230
SBER,60,20181214,150000,184.1000000,6731930
SBER,60,20181214,160000,185.7100000,7359010
SBER,60,20181214,170000,184.5800000,6375190
SBER,60,20181214,180000,184.9300000,7134940
SBER,60,20181217,100000,185.2000000,5277360
SBER,60,20181217,110000,186.0600000,7771230
SBER,60,20181217,120000,186.0700000,6210770
SBER,60,20181217,130000,186.4500000,4751880
SBER,60,20181217,140000,185.8900000,3507530
SBER,60,20181217,150000,186.0800000,3795690
SBER,60,20181217,160000,184.7400000,4630900
SBER,60,20181217,170000,182.8100000,12815040
SBER,60,20181217,180000,182.3000000,11032700
SBER,60,20181218,100000,181.5000000,18950710
SBER,60,20181218,110000,182.0400000,8304270
SBER,60,20181218,120000,183.1900000,11594840
SBER,60,20181218,130000,182.6000000,4383760
SBER,60,20181218,140000,181.9200000,4023620
SBER,60,20181218,150000,183.1000000,7813960
SBER,60,20181218,160000,183.1200000,4315010
SBER,60,20181218,170000,184.8400000,9320370
SBER,60,20181218,180000,186.6000000,10947150
SBER,60,20181219,100000,186.0700000,8595140
SBER,60,20181219,110000,185.4100000,4747580
SBER,60,20181219,120000,185.6700000,3913230
SBER,60,20181219,130000,186.1900000,5107180
SBER,60,20181219,140000,187.4800000,10045830
SBER,60,20181219,150000,187.4100000,2636480
SBER,60,20181219,160000,186.6200000,5821270
SBER,60,20181219,170000,188.1700000,9448310
SBER,60,20181219,180000,188.8500000,11241640
SBER,60,20181220,100000,187.3800000,10966490
SBER,60,20181220,110000,187.2100000,8519140
SBER,60,20181220,120000,189.8200000,11658100
SBER,60,20181220,130000,190.2900000,10837860
SBER,60,20181220,140000,191.1000000,13273590
SBER,60,20181220,150000,190.0600000,12131170
SBER,60,20181220,160000,190.1100000,5229670
SBER,60,20181220,170000,189.6600000,9100750
SBER,60,20181220,180000,189.3000000,6010510
SBER,60,20181221,100000,189.0100000,4805470
SBER,60,20181221,110000,186.2200000,11894340
SBER,60,20181221,120000,186.5300000,4915180
SBER,60,20181221,130000,187.3700000,4411390
SBER,60,20181221,140000,187.4000000,5236510
SBER,60,20181221,150000,186.9600000,3418180
SBER,60,20181221,160000,186.4500000,4831070
SBER,60,20181221,170000,186.4600000,5538580
SBER,60,20181221,180000,186.7900000,15565030
SBER,60,20181224,100000,186.0000000,3933960
SBER,60,20181224,110000,184.7100000,7379200
SBER,60,20181224,120000,183.7500000,6090530
SBER,60,20181224,130000,184.2600000,1873550
SBER,60,20181224,140000,185.0700000,2063890
SBER,60,20181224,150000,183.7600000,3821610
SBER,60,20181224,160000,183.9300000,1467000
SBER,60,20181224,170000,183.9800000,2422130
SBER,60,20181224,180000,184.3000000,3509510
SBER,60,20181225,100000,180.7400000,14348520
SBER,60,20181225,110000,181.2200000,3605500
SBER,60,20181225,120000,181.3500000,1903450
SBER,60,20181225,130000,181.2500000,1083230
SBER,60,20181225,140000,180.9900000,967610
SBER,60,20181225,150000,180.4400000,2218040
SBER,60,20181225,160000,181.8100000,3338030
SBER,60,20181225,170000,182.9000000,4938230
SBER,60,20181225,180000,183.3000000,2228590
SBER,60,20181226,100000,184.6900000,5921910
SBER,60,20181226,110000,185.2100000,2332810
SBER,60,20181226,120000,184.2300000,3683210
SBER,60,20181226,130000,183.5400000,3621150
SBER,60,20181226,140000,183.8800000,1970290
SBER,60,20181226,150000,184.0500000,1378850
SBER,60,20181226,160000,182.4100000,4397130
SBER,60,20181226,170000,183.0400000,3970710
SBER,60,20181226,180000,183.4000000,2793660
SBER,60,20181227,100000,185.9200000,8008570
SBER,60,20181227,110000,185.6100000,8339080
SBER,60,20181227,120000,184.6500000,5289200
SBER,60,20181227,130000,184.9000000,3797460
SBER,60,20181227,140000,184.8800000,3101500
SBER,60,20181227,150000,185.4500000,4065760
SBER,60,20181227,160000,185.2000000,3501560
SBER,60,20181227,170000,185.1100000,5211510
SBER,60,20181227,180000,185.0000000,6013470
SBER,60,20181228,100000,185.3500000,3492120
SBER,60,20181228,110000,186.3300000,6737380
SBER,60,20181228,120000,186.4700000,2259710
SBER,60,20181228,130000,186.4600000,4065700
SBER,60,20181228,140000,187.0100000,3902470
SBER,60,20181228,150000,186.3200000,3536970
SBER,60,20181228,160000,186.2800000,2988780
SBER,60,20181228,170000,186.8500000,4354780
SBER,60,20181228,180000,186.5000000,8453960
SBER,60,20181229,100000,186.4000000,2012020
SBER,60,20181229,110000,185.8400000,604770
SBER,60,20181229,120000,185.7000000,1510410
SBER,60,20181229,130000,186.0800000,645480
SBER,60,20181229,140000,185.8800000,366880
SBER,60,20181229,150000,185.7000000,415340
SBER,60,20181229,160000,186.1500000,727220
SBER,60,20181229,170000,186.0200000,995780
SBER,60,20181229,180000,186.3400000,1635760
SBER,60,20190103,100000,188.5200000,7183730
SBER,60,20190103,110000,190.2900000,10273110
SBER,60,20190103,120000,189.4400000,4346630
SBER,60,20190103,130000,189.6700000,1751990
SBER,60,20190103,140000,189.7000000,1680870
SBER,60,20190103,150000,188.9900000,1849420
SBER,60,20190103,160000,189.7100000,2168540
SBER,60,20190103,170000,188.5400000,3616300
SBER,60,20190103,180000,186.9900000,7235190
SBER,60,20190104,100000,188.5800000,5274100
SBER,60,20190104,110000,189.7900000,4991080
SBER,60,20190104,120000,189.6500000,3411900
SBER,60,20190104,130000,189.4500000,1682340
SBER,60,20190104,140000,189.4000000,1493440
SBER,60,20190104,150000,190.0600000,2089760
SBER,60,20190104,160000,190.0600000,3875650
SBER,60,20190104,170000,190.0500000,2591840
SBER,60,20190104,180000,190.9900000,7126980
SBER,60,20190108,100000,192.1100000,6713310
SBER,60,20190108,110000,190.7000000,7133450
SBER,60,20190108,120000,190.9300000,3517820
SBER,60,20190108,130000,191.7000000,3335610
SBER,60,20190108,140000,191.1500000,2482260
SBER,60,20190108,150000,191.3100000,2797660
SBER,60,20190108,160000,191.2400000,1293430
SBER,60,20190108,170000,190.9400000,4535080
SBER,60,20190108,180000,191.2400000,6773330
SBER,60,20190109,100000,193.2800000,7525620
SBER,60,20190109,110000,194.1700000,9402460
SBER,60,20190109,120000,194.6900000,5773980
SBER,60,20190109,130000,194.3800000,4406450
SBER,60,20190109,140000,195.2500000,8688600
SBER,60,20190109,150000,195.8400000,10362660
SBER,60,20190109,160000,196.4300000,12824930
SBER,60,20190109,170000,196.7000000,5487800
SBER,60,20190109,180000,197.0000000,6160730
SBER,60,20190110,100000,195.8700000,7322980
SBER,60,20190110,110000,195.7400000,8361260
SBER,60,20190110,120000,196.9400000,8304530
SBER,60,20190110,130000,197.3000000,5091860
SBER,60,20190110,140000,196.7500000,3984340
SBER,60,20190110,150000,196.1000000,4899300
SBER,60,20190110,160000,196.2000000,2757070
SBER,60,20190110,170000,196.0300000,5182530
SBER,60,20190110,180000,196.7500000,10307780
SBER,60,20190111,100000,197.0700000,8698870
SBER,60,20190111,110000,198.5400000,14658730
SBER,60,20190111,120000,198.5700000,5383170
SBER,60,20190111,130000,198.3500000,6174940
SBER,60,20190111,140000,197.5400000,5486410
SBER,60,20190111,150000,197.4200000,2938520
SBER,60,20190111,160000,195.9300000,8011300
SBER,60,20190111,170000,195.8800000,5301070
SBER,60,20190111,180000,196.8000000,6990660
SBER,60,20190114,100000,194.7300000,7744940
SBER,60,20190114,110000,194.4900000,4144970
SBER,60,20190114,120000,194.1000000,3929240
SBER,60,20190114,130000,194.5900000,4011740
SBER,60,20190114,140000,195.0200000,2852560
SBER,60,20190114,150000,195.5100000,3870510
